DscRecID,Full_citation,Authors,Year,Title,Source,Volume,Number,Publisher,PubPlace,Pagination
3398,"Jenkins, R. W. G. 1982. Management problems and options for Australian crocodiles. In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN. ","Jenkins, R. W. G.",1982,Management problems and options for Australian crocodiles.,In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN.,,
3400,"Joanen, T., McNease, L., Perry, G. and Richard, D. 1986. Louisiana's Alligator Management Program. In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN and FUDENA. ","Joanen, T., McNease, L., Perry, G. and Richard, D.",1986,Louisiana's Alligator Management Program.,In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN and FUDENA.,,
5201,"Joger, U. 1990. The herpetofauna of the Central African Republic, with description of a new species of _Rhinotyphlops_ (Serpentes: Typhlopidae). In: Peters, G. and Hutterer, R. (eds.) Vertebrates in the Tropics: Proceedings of the International Symposium on Vertebrate Biogeography and Systematics in the Tropics, Bonn, June 5-8, 1989. ","Joger, U.",1990,"The herpetofauna of the Central African Republic, with description of a new species of _Rhinotyphlops_ (Serpentes: Typhlopidae).","In: Peters, G. and Hutterer, R. (eds.) Vertebrates in the Tropics: Proceedings of the International Symposium on Vertebrate Biogeography and Systematics in the Tropics, Bonn, June 5-8, 1989.",,,,,
3406,"Joseph, D. 1984. The National Report: Antigua and Barbuda. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Joseph, D.",1984,The National Report: Antigua and Barbuda.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
13171,"Katzner, T., Gavashelishvili, A., Sklyarenko, S., McGrady, M., Shergalin, J. and Bildstein, K. 2004. Population and conservation status of griffon vultures in the former Soviet Union. Pp. 235-240 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003 WWGBP & MME/BirdLife Hungary. ","Katzner, T., Gavashelishvili, A., Sklyarenko, S., McGrady, M., Shergalin, J. and Bildstein, K.",2004,Population and conservation status of griffon vultures in the former Soviet Union.,"Pp. 235-240 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003",,,WWGBP & MME/BirdLife Hungary.,,
3409,"Kavanaght, R. 1984. The National Report: Haiti. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Kavanaght, R.",1984,The National Report: Haiti.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
12123,"Kellomäki, E. and Kahanpää, L. 2003. Projects of Lesser White-fronted Goose introduction in Sweden and Finland. Management and conservation of waterfowl populations in northern Eurasia (with special focus on the White Sea-Baltic flyway). International Symposium, 23-28 April 2003, Okonets, Karelia, Russia. Abstracts. 192-193","Kellomäki, E. and Kahanpää, L.",2003,Projects of Lesser White-fronted Goose introduction in Sweden and Finland.,"Management and conservation of waterfowl populations in northern Eurasia (with special focus on the White Sea-Baltic flyway). International Symposium, 23-28 April 2003, Okonets, Karelia, Russia. Abstracts.",,,,,192-193
3410,"Kerr, R. 1984. The National Report: Jamaica. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Kerr, R.",1984,The National Report: Jamaica.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
3411,"Khan, M. A. R. 1982. On the endangered snakes of Bangladesh. In: Proceedings of the IUCN/SSC Snake Group First Meeting, 8-12 November, 1982. Madras Crocodile Bank. ","Khan, M. A. R.",1982,On the endangered snakes of Bangladesh.,"In: Proceedings of the IUCN/SSC Snake Group First Meeting, 8-12 November, 1982. ",,,Madras Crocodile Bank.,,
3412,"Khan, M. A. R. 1982. Present status and distribution of the crocodiles and gharial of Bangladesh. In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN. ","Khan, M. A. R.",1982,Present status and distribution of the crocodiles and gharial of Bangladesh.,In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN.,,
3419,"King, F. W., Campbell, H. W. and Moler, P. E. 1982. Review of the status of the American Crocodile. In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN. ","King, F. W., Campbell, H. W. and Moler, P. E.",1982,Review of the status of the American Crocodile.,In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN.,,
937,"Kohalmy, T. 1987. Data on the condition of the eastern subspecies of Great Bustard (_Otis tarda dybowskii_ Tacz. 1874). In: Farago, S. (ed.) The Great Bustard (_Otis tarda_ L.). Proceedings of the symposium in Budapest on June 2nd 1987. International Council for Game and Wildlife Conservation. Budapest. ","Kohalmy, T.",1987,Data on the condition of the eastern subspecies of Great Bustard (_Otis tarda dybowskii_ Tacz. 1874).,"In: Farago, S. (ed.) The Great Bustard (_Otis tarda_ L.). Proceedings of the symposium in Budapest on June 2nd 1987. ",,,International Council for Game and Wildlife Conservation.,Budapest,
12140,"Kreuzberg-Mukhina, E. and Lanovenko, E. 2003. New goose wintering site at the Uzbekistan-Afghanistan state border. Management and conservation of waterfowl populations in northern Eurasia (with special focus on the White Sea-Baltic flyway). International Symposium, 23-28 April 2003, Okonets, Karelia, Russia. Abstracts. 204-205","Kreuzberg-Mukhina, E. and Lanovenko, E.",2003,New goose wintering site at the Uzbekistan-Afghanistan state border.,Management and conservation of waterfowl populations in northern Eurasia (with special focus on the White Sea-Baltic flyway). ,,,"International Symposium, 23-28 April 2003, Okonets, Karelia, Russia. Abstracts.",,204-205
28002,"Kubykin, R. 1997. Translocation of the steppe tortoise from an airport building site in Kazakhstan: a solution to the problem of its conservation. Abstracts of the third World Congress of Herpetology . Prague, Czech Republic. 117-118","Kubykin, R.",1997,Translocation of the steppe tortoise from an airport building site in Kazakhstan: a solution to the problem of its conservation.,Abstracts of the third World Congress of Herpetology,,,,"Prague, Czech Republic",117-118
3431,"Kuchling, G. 1986. Biology of _Kinixys belliana_ at Nosy Faly, Madagascar. In: Rocek, Z. (ed.) Studies in herpetology. Proceedings of the European Herpetological Meeting, Prague 1985 . 435-440","Kuchling, G.",1986,"Biology of _Kinixys belliana_ at Nosy Faly, Madagascar.","In: Rocek, Z. (ed.) Studies in herpetology. Proceedings of the European Herpetological Meeting, Prague 1985",,,,,435-440
2182,"Kurt, F. 1978. Kashmir Deer (_Cervus elaphus hanglu_) in Dachigam. In: Anon, Threatened deer. Proceedings of a working meeting of the Deer Specialist Group of the SSC IUCN. Morges. 87-108","Kurt, F.",1978,Kashmir Deer (_Cervus elaphus hanglu_) in Dachigam.,"In: Anon, Threatened deer. Proceedings of a working meeting of the Deer Specialist Group of the SSC",,,IUCN.,Morges,87-108
3433,"Kushlan, J. A. 1982. The status of crocodilians in South Florida. In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN. ","Kushlan, J. A.",1982,The status of crocodilians in South Florida.,In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN.,,
8735,"Lambert, M. R. K. 1996. On geographical size variation and utilization of the leopard tortoise, _Geochelone pardalis_, in subsaharan Africa. Pp. 115-117 in B. Devaux (ed.) Proceedings - International Congress of Chelonian Conservation. Gonfaron, France. Editions SOPTOM. ","Lambert, M. R. K.",1996,"On geographical size variation and utilization of the leopard tortoise, _Geochelone pardalis_, in subsaharan Africa.","Pp. 115-117 in B. Devaux (ed.) Proceedings - International Congress of Chelonian Conservation. Gonfaron, France.",,,Editions SOPTOM.,,
27354,"Lang, R. de and Vogel, G. 2006. The snakes of Sulawesi. Pp. 35-38 in M. Vences, J. Köhler, T. Ziegler & W. Böhme, eds. Herpetologia Bonnensis II. ","Lang, R. de and Vogel, G.",2006,The snakes of Sulawesi.,"Pp. 35-38 in M. Vences, J. Köhler, T. Ziegler & W. Böhme, eds. Herpetologia Bonnensis II. ",,,,,
962,"Langrand, O. and Meyburg, B.-U. 1984. Birds of prey and owls in Madagascar: their distribution, status and conservation. In: Mendelsohn, J. M. and Sapsford, C. W. Proceedings of the Second Symposium on African Predatory Birds, 22-26 August 1983. Natal Bird Club. Durban, South Africa. ","Langrand, O. and Meyburg, B.-U.",1984,"Birds of prey and owls in Madagascar: their distribution, status and conservation.","In: Mendelsohn, J. M. and Sapsford, C. W. Proceedings of the Second Symposium on African Predatory Birds, 22-26 August 1983. ",,,Natal Bird Club.,"Durban, South Africa",
10572,"Larsson, K. and van der Jeugd, H.P. 1998. The continue growth of the Baltic Barnacle goose population. Norsk Polarinstitutt Skrifter. 205-211","Larsson, K. and van der Jeugd, H.P.",1998,The continue growth of the Baltic Barnacle goose population.,,,200,Norsk Polarinstitutt Skrifter.,,205-211
12107,"Lazar, B. and Holcer, D. 1998. Notes on the marine turtles of Sal Island, Cape Verde Islands. P. 231 in S. Epperly and J. Braun (compilers) Proceedings of the Seventeenth Annual Sea Turtle Symposium. U.S. Dep. Commer. NOAA Tech Memo. NMFS-SEFSC-415. 294","Lazar, B. and Holcer, D.",1998,"Notes on the marine turtles of Sal Island, Cape Verde Islands.",P. 231 in S. Epperly and J. Braun (compilers) Proceedings of the Seventeenth Annual Sea Turtle Symposium. ,,,U.S. Dep. Commer. NOAA Tech Memo. NMFS-SEFSC-415. .,,294
3440,"Lebeau, A. 1985. Breeding evaluations trials in the Green Turtle _Chelonia mydas_ (Linne) on Scilly Atoll during the breeding seasons 1982-1983 and 1983-1984. In: Proceedings of the Fifth International Coral Reef Congress, Tahiti Vol. 5 . ","Lebeau, A.",1985,Breeding evaluations trials in the Green Turtle _Chelonia mydas_ (Linne) on Scilly Atoll during the breeding seasons 1982-1983 and 1983-1984.,"In: Proceedings of the Fifth International Coral Reef Congress, Tahiti Vol. 5",,,,,
28063,"Lenhardt, M., Jaric, I., Bojovic, D., Cvijanovic, G., Gacic, Z. 2006. Past and current status of sturgeon in the Servian part of the Danube River. Austrian Committee Danube Research / IAD. Vienna. 148-151","Lenhardt, M., Jaric, I., Bojovic, D., Cvijanovic, G., Gacic, Z.",2006,Past and current status of sturgeon in the Servian part of the Danube River.,,,,Austrian Committee Danube Research / IAD.,Vienna,148-151
2201,"Leskes, A. and Acheson, N. H. 1970. Social organization of a free-ranging troop of Black-and-white Colobus Monkeys (_Colobus abyssinicus_). Proceedings of the 3rd International Congress of Primatology, Zurich . 22-31.","Leskes, A. and Acheson, N. H.",1970,Social organization of a free-ranging troop of Black-and-white Colobus Monkeys (_Colobus abyssinicus_).,"Proceedings of the 3rd International Congress of Primatology, Zurich",3,,,,22-31.
28062,"Levin, A.V. 1997. The Distribution and Migration of Sturgeon in the Caspian Sea. IUCN. Gland, Switzerland and Cambridge, UK. 13-19","Levin, A.V.",1997,The Distribution and Migration of Sturgeon in the Caspian Sea.,,,,IUCN.,"Gland, Switzerland and Cambridge, UK",13-19
3448,"Limpus, C. J. and Parmenter, C. J. 1986. The sea turtle resources of the Torres Strait region. Proceedings of Torres Strait Fisheries Seminar, Port Moresby, 1-14 February, 1985 . 96-107","Limpus, C. J. and Parmenter, C. J.",1986,The sea turtle resources of the Torres Strait region.,"Proceedings of Torres Strait Fisheries Seminar, Port Moresby, 1-14 February, 1985",,,,,96-107
984,"Lobkov, E. G. and Neufeldt, I. A. 1986. Distribution and biology of the Steller's Sea Eagle - _Haliaeetus pelagicus pelagicus_ (Pallas). Proceedings of the Zoological Institute of the Academy of Sciences, USSR . 107-146.","Lobkov, E. G. and Neufeldt, I. A.",1986,Distribution and biology of the Steller's Sea Eagle - _Haliaeetus pelagicus pelagicus_ (Pallas).,"Proceedings of the Zoological Institute of the Academy of Sciences, USSR",,150,,,107-146.
3455,"Loessener, F. R. 1984. The National Report: Guatemala. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press, 1984 . ","Loessener, F. R.",1984,The National Report: Guatemala.,"In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press, 1984",,,,,
29414,"Lokasola, A. 2008. First field study of the Salongo Monkey (_Cercopithecus dryas_), Kokolopori Bonobo Reserve, DRC. The International Primatological Society, XXII Congress, 3-8 August 2008 . Edinburgh. 144","Lokasola, A.",2008,"First field study of the Salongo Monkey (_Cercopithecus dryas_), Kokolopori Bonobo Reserve, DRC.","The International Primatological Society, XXII Congress, 3-8 August 2008",,,,Edinburgh,144
